order_id,customer_id,restaurant_name,cuisine_type,cost_of_the_order,day_of_the_week,rating,food_preparation_time,delivery_time,delivery_distance,weather_condition,traffic_condition,order_timestamp
1477635,124393,Amma,Indian,31.43,Weekday,5.0,20,27,2.7,Cloudy,Heavy,16:29
1476797,357592,Blue Ribbon Sushi,Japanese,16.15,Weekend,3.0,23,21,4.2,Rainy,Light,7:24
1476652,232035,ilili Restaurant,Middle Eastern,8.97,Weekend,0.0,24,19,3.3,Clear,Light,21:06
1478196,97991,Blue Ribbon Sushi Bar & Grill,Japanese,15.28,Weekday,0.0,24,29,5.0,Stormy,Moderate,3:16
1477862,317660,Shake Shack,American,10.24,Weekend,0.0,22,21,4.8,Clear,Moderate,11:53
1478141,150865,Vanessa's Dumpling House,Chinese,29.10,Weekday,0.0,22,25,4.5,Clear,Moderate,2:10
1476962,342777,Blue Ribbon Sushi,Japanese,12.90,Weekday,3.0,25,31,4.1,Rainy,Light,4:25
1477959,175290,Otto Enoteca Pizzeria,Italian,29.05,Weekend,5.0,24,18,4.1,Clear,Light,3:20
1477426,135769,Blue Ribbon Sushi,Japanese,19.35,Weekend,5.0,26,23,5.3,Cloudy,Light,10:52
1478049,259341,TAO,Japanese,12.71,Weekend,3.0,22,17,1.9,Snowy,Light,18:04
1477811,373152,Blue Ribbon Sushi,Japanese,24.30,Weekend,5.0,32,28,3.3,Clear,Light,13:06
1478068,222073,The Smile,American,12.08,Weekend,5.0,27,25,2.3,Clear,Light,10:25
1477002,133202,ilili Restaurant,Middle Eastern,29.25,Weekend,3.0,27,21,3.6,Cloudy,Light,7:40
1477139,139755,Tortaria,Mexican,13.05,Weekend,5.0,23,19,1.3,Clear,Light,10:52
1478150,97806,Shake Shack,American,25.22,Weekend,4.0,35,27,5.4,Clear,Moderate,3:10
1476603,48677,Shake Shack,American,12.95,Weekend,0.0,32,19,3.1,Cloudy,Moderate,1:50
1476752,27365,Nobu Next Door,Japanese,16.06,Weekend,0.0,31,23,2.5,Clear,Light,17:04
1477073,87752,Shake Shack,American,29.05,Weekend,5.0,21,22,1.1,Cloudy,Moderate,12:22
1477823,50260,Bareburger,American,5.63,Weekend,4.0,32,30,5.4,Clear,Heavy,10:32
1476684,35631,Shake Shack,American,19.40,Weekend,5.0,32,24,4.2,Snowy,Light,6:56
1477892,196320,Parm,Italian,25.17,Weekday,4.0,33,32,1.3,Clear,Moderate,21:49
1477481,47440,Bareburger,American,25.22,Weekday,3.0,31,27,4.7,Cloudy,Light,2:25
1477538,184085,Hill Country Fried Chicken,Southern,14.84,Weekend,4.0,21,21,4.5,Cloudy,Heavy,7:05
1476626,84087,The Meatball Shop,Italian,6.69,Weekend,0.0,25,22,3.9,Rainy,Light,1:04
1477557,140501,The Meatball Shop,Italian,22.36,Weekend,5.0,32,21,2.4,Snowy,Light,16:10
1477684,39275,TAO,Japanese,15.28,Weekend,5.0,20,27,2.1,Clear,Light,0:14
1477865,120490,Parm,Italian,8.20,Weekday,0.0,34,24,1.0,Clear,Heavy,22:35
1477612,56722,Shake Shack,American,22.31,Weekday,0.0,33,32,4.8,Cloudy,Light,2:46
1476620,54110,Tamarind TriBeCa,Indian,12.23,Weekend,4.0,21,21,4.9,Rainy,Heavy,19:29
1477244,47386,Bubby's ,American,12.18,Weekday,4.0,28,31,5.4,Clear,Light,2:18
1477231,63147,Shake Shack,American,12.61,Weekend,4.0,29,19,4.9,Rainy,Moderate,9:38
1477576,105087,Rubirosa,Italian,14.12,Weekday,4.0,26,32,2.7,Clear,Light,22:23
1478203,41907,Hatsuhana,Japanese,14.07,Weekend,5.0,27,24,3.8,Clear,Heavy,14:58
1476890,83469,Han Dynasty,Chinese,12.18,Weekday,3.0,33,29,1.4,Stormy,Heavy,18:13
1477059,67487,Blue Ribbon Sushi,Japanese,17.07,Weekend,4.0,27,15,2.3,Stormy,Light,21:14
1477038,96877,The Meatball Shop,Italian,12.18,Weekend,5.0,25,28,3.8,Rainy,Moderate,20:13
1478220,399729,Blue Ribbon Sushi,Japanese,8.83,Weekend,4.0,20,19,4.5,Cloudy,Light,3:19
1477459,149984,Sushi of Gari 46,Japanese,14.31,Weekend,0.0,27,25,1.8,Snowy,Moderate,5:33
1478214,103049,TAO,Japanese,25.22,Weekend,5.0,28,17,2.3,Rainy,Moderate,1:41
1476636,232214,Terakawa Ramen,Japanese,14.65,Weekend,4.0,30,16,4.5,Clear,Heavy,9:01
1477807,38050,Blue Ribbon Sushi,Japanese,12.71,Weekday,0.0,24,28,3.6,Cloudy,Light,7:59
1477841,18902,Rubirosa,Italian,21.88,Weekend,4.0,28,27,4.1,Clear,Light,9:30
1476998,140279,Blue Ribbon Sushi Bar & Grill,Japanese,12.95,Weekday,0.0,28,28,1.3,Clear,Heavy,12:37
1477900,276192,Sushi of Gari Tribeca,Japanese,8.63,Weekend,5.0,33,28,2.4,Clear,Light,7:29
1477173,68300,Blue Ribbon Fried Chicken,American,21.83,Weekend,0.0,20,27,1.0,Cloudy,Light,11:18
1476876,325285,RedFarm Broadway,Chinese,5.48,Weekend,3.0,27,18,2.9,Stormy,Heavy,13:59
1477496,132137,Parm,Italian,22.36,Weekend,0.0,27,27,2.0,Cloudy,Moderate,20:11
1476845,55334,Blue Ribbon Sushi,Japanese,12.13,Weekend,5.0,31,29,5.5,Clear,Light,9:55
1476642,277898,Blue Ribbon Fried Chicken,American,12.18,Weekend,0.0,25,17,4.9,Clear,Light,3:51
1477801,268365,Zero Otto Nove,Italian,12.18,Weekday,4.0,29,25,5.1,Clear,Heavy,3:24
1477594,47440,Bareburger,American,12.18,Weekday,3.0,25,24,1.2,Snowy,Moderate,12:25
1478318,263426,TAO,Japanese,22.12,Weekday,5.0,32,30,3.1,Stormy,Moderate,4:12
1476734,148327,Shake Shack,American,33.03,Weekday,0.0,31,28,1.6,Stormy,Moderate,18:28
1477202,259341,Joe's Shanghai _Àü£¾÷´,Chinese,16.10,Weekend,5.0,31,22,2.4,Stormy,Light,23:34
1478180,270525,The Smile,American,22.26,Weekend,5.0,25,26,2.2,Clear,Moderate,20:28
1477992,65589,Blue Ribbon Sushi Izakaya,Japanese,19.45,Weekday,5.0,33,32,1.6,Clear,Light,4:51
1477164,74424,Shake Shack,American,15.77,Weekend,3.0,29,20,3.2,Clear,Light,23:54
1478386,240093,The Meatball Shop,Italian,14.70,Weekday,5.0,30,24,5.5,Clear,Light,12:37
1476756,263426,Shake Shack,American,14.07,Weekend,3.0,21,27,5.3,Clear,Light,7:10
1477989,102801,ilili Restaurant,Middle Eastern,13.73,Weekday,5.0,22,33,4.2,Clear,Moderate,20:13
1477972,97806,Shake Shack,American,12.61,Weekend,4.0,26,25,3.7,Clear,Moderate,2:35
1477452,107240,Shake Shack,American,8.34,Weekend,5.0,21,30,4.9,Clear,Moderate,5:11
1477578,385150,Blue Ribbon Sushi,Japanese,12.18,Weekend,4.0,27,16,5.0,Rainy,Moderate,18:52
1478208,371590,The Meatball Shop,Italian,29.15,Weekend,5.0,29,27,1.5,Rainy,Moderate,4:08
1477215,27609,Blue Ribbon Sushi Bar & Grill,Japanese,24.25,Weekend,5.0,25,26,5.1,Cloudy,Heavy,7:37
1477479,373152,Blue Ribbon Sushi,Japanese,12.32,Weekday,0.0,29,27,3.5,Cloudy,Light,3:59
1476675,235818,Shake Shack,American,15.96,Weekday,4.0,28,27,5.4,Snowy,Moderate,12:36
1476854,47440,Blue Ribbon Fried Chicken,American,6.45,Weekend,4.0,30,24,2.8,Stormy,Heavy,6:46
1478275,334758,Five Guys Burgers and Fries,American,24.30,Weekend,5.0,28,18,2.2,Snowy,Heavy,10:50
1477604,128711,RedFarm Hudson,Chinese,12.56,Weekend,3.0,20,22,4.1,Clear,Light,10:25
1477039,338923,Hill Country Fried Chicken,Southern,22.31,Weekday,3.0,21,25,3.9,Stormy,Heavy,3:43
1477100,164005,Sushi of Gari,Japanese,15.52,Weekend,0.0,20,16,2.2,Cloudy,Moderate,9:17
1478008,374826,Dos Caminos,Mexican,6.74,Weekend,5.0,32,26,4.4,Cloudy,Light,18:17
1478298,79343,Blue Ribbon Sushi Bar & Grill,Japanese,6.02,Weekday,0.0,29,25,2.0,Rainy,Light,22:16
1477085,103852,J. G. Melon,American,6.74,Weekend,5.0,20,29,1.6,Cloudy,Light,11:07
1477052,35993,Mira Sushi,Japanese,11.79,Weekend,0.0,32,26,1.7,Clear,Light,23:13
1478042,201542,TAO,Japanese,29.05,Weekend,4.0,35,24,1.8,Cloudy,Heavy,2:34
1476605,366975,Blue Ribbon Sushi Bar & Grill,Japanese,19.35,Weekend,0.0,23,17,2.2,Rainy,Light,15:15
1477825,389740,L'Express,French,11.98,Weekday,5.0,21,28,2.2,Clear,Light,10:08
1476735,369272,Blue Ribbon Sushi Bar & Grill,Japanese,11.69,Weekday,5.0,21,28,4.1,Cloudy,Light,1:35
1476686,45396,Blue Ribbon Sushi,Japanese,16.44,Weekend,5.0,30,29,5.0,Clear,Heavy,19:09
1478435,350180,RedFarm Hudson,Chinese,20.32,Weekday,5.0,30,29,4.3,Snowy,Light,13:37
1476802,318451,Blue Ribbon Sushi,Japanese,14.02,Weekend,4.0,23,18,1.1,Clear,Light,17:25
1478416,378027,RedFarm Broadway,Chinese,9.07,Weekend,4.0,35,17,1.1,Clear,Heavy,13:50
1477893,63513,Mamoun's Falafel,Mediterranean,5.92,Weekday,0.0,31,33,1.6,Snowy,Moderate,7:01
1477018,53947,Shake Shack,American,15.52,Weekend,5.0,33,17,2.6,Stormy,Light,20:21
1477706,68258,Jack's Wife Freda,Mediterranean,22.31,Weekend,0.0,23,28,5.0,Cloudy,Moderate,0:27
1476971,250494,Parm,Italian,28.57,Weekday,5.0,22,32,1.7,Rainy,Light,22:09
1477470,350659,Shake Shack,American,24.25,Weekend,4.0,27,30,1.4,Stormy,Moderate,9:03
1477755,107909,Cafeteria,American,12.08,Weekend,3.0,35,28,5.5,Cloudy,Heavy,22:19
1478084,110461,Blue Ribbon Sushi,Japanese,22.07,Weekend,4.0,33,15,4.6,Clear,Heavy,5:20
1478163,372722,Shake Shack,American,21.29,Weekend,0.0,35,21,2.1,Clear,Heavy,16:33
1478431,245862,S'MAC,American,16.49,Weekend,5.0,27,19,5.5,Cloudy,Moderate,14:01
1477559,127149,P.J. Clarke's,American,25.27,Weekday,5.0,34,29,3.9,Stormy,Light,18:16
1477666,368295,Blue Ribbon Fried Chicken,American,11.64,Weekend,5.0,24,16,1.4,Stormy,Light,3:43
1477746,288777,Don's Bogam BBQ & Wine Bar,Korean,12.61,Weekend,4.0,25,26,1.8,Clear,Moderate,15:35
1478358,371806,The Meatball Shop,Italian,13.00,Weekend,5.0,34,26,4.3,Stormy,Light,21:26
1476863,40010,The Meatball Shop,American,31.43,Weekend,0.0,31,22,2.5,Clear,Light,3:09
1477041,52832,Junoon,Indian,25.17,Weekday,0.0,23,24,1.9,Clear,Moderate,8:17
1478438,114085,Blue Ribbon Sushi Bar & Grill,Japanese,9.12,Weekend,3.0,27,27,2.8,Clear,Light,17:27
1476616,348096,Parm,Italian,31.43,Weekday,5.0,28,25,2.0,Cloudy,Light,4:50
1476968,99621,Jack's Wife Freda,Mediterranean,29.05,Weekend,5.0,35,28,4.0,Snowy,Light,14:04
1478045,97420,Yama 49,Japanese,31.33,Weekend,5.0,21,27,1.7,Clear,Heavy,22:36
1477660,304365,Sarabeth's Restaurant,American,24.25,Weekend,5.0,23,24,4.4,Cloudy,Light,9:44
1476584,363561,Shake Shack,American,12.37,Weekend,3.0,28,28,3.3,Clear,Moderate,14:32
1477619,75251,Blue Ribbon Fried Chicken,American,24.25,Weekend,0.0,27,21,1.1,Stormy,Moderate,19:08
1477033,59105,Sushi of Gari 46,Japanese,29.05,Weekend,3.0,35,26,1.5,Rainy,Light,17:11
1477308,321255,Shake Shack,American,5.63,Weekend,0.0,27,16,3.0,Cloudy,Light,11:18
1476588,128711,RedFarm Hudson,Chinese,9.51,Weekend,3.0,29,26,5.2,Rainy,Light,5:00
1476713,58434,Blue Ribbon Sushi Izakaya,Japanese,15.76,Weekend,4.0,33,23,2.0,Snowy,Light,19:23
1477036,162330,Shake Shack,American,11.64,Weekend,0.0,23,29,4.0,Clear,Heavy,16:44
1477340,186473,Blue Ribbon Sushi,Japanese,12.13,Weekend,5.0,30,28,2.5,Stormy,Light,12:29
1477682,35432,TAO,Japanese,14.99,Weekend,0.0,24,21,3.5,Cloudy,Light,0:15
1477514,178172,The Meatball Shop,American,12.18,Weekend,4.0,23,22,2.0,Stormy,Moderate,1:01
1477046,302132,Dos Caminos Soho,Mexican,12.66,Weekday,5.0,24,30,5.0,Cloudy,Moderate,20:31
1477593,322787,Parm,Italian,12.08,Weekend,5.0,30,25,3.5,Snowy,Light,11:24
1476716,37982,Saravanaa Bhavan,Indian,15.52,Weekday,5.0,33,26,3.8,Clear,Light,2:19
1477357,5444,Go! Go! Curry!,Japanese,20.18,Weekend,3.0,22,29,2.9,Clear,Heavy,13:18
1476576,297130,Blue Ribbon Sushi,Japanese,31.43,Weekend,5.0,24,17,3.4,Cloudy,Moderate,3:38
1477888,40500,J. G. Melon,American,12.18,Weekend,0.0,32,22,2.2,Clear,Light,20:38
1476814,64621,La Follia,Italian,8.05,Weekend,0.0,28,20,5.0,Clear,Heavy,3:46
1477212,49631,The Meatball Shop,Italian,14.41,Weekend,0.0,28,28,4.2,Snowy,Light,19:09
1477078,115231,Izakaya Ten,Japanese,12.23,Weekday,5.0,23,24,3.0,Rainy,Light,4:53
1477061,390436,Blue Ribbon Sushi,Japanese,13.00,Weekday,5.0,22,31,3.2,Clear,Light,1:58
1477116,126730,The Kati Roll Company,Indian,24.20,Weekend,5.0,26,16,4.0,Snowy,Light,14:41
1478128,320187,TAO,Japanese,14.75,Weekend,5.0,35,19,2.2,Rainy,Light,9:56
1477118,105837,Nobu Next Door,Japanese,5.77,Weekend,4.0,25,29,2.3,Cloudy,Light,20:46
1476646,103147,Hot Kitchen,Chinese,13.00,Weekend,5.0,32,25,3.2,Clear,Heavy,1:26
1478286,102580,Blue Ribbon Sushi Izakaya,Japanese,29.05,Weekday,4.0,28,25,4.7,Cloudy,Moderate,18:53
1477876,129823,Rubirosa,Italian,12.23,Weekend,0.0,21,18,5.3,Clear,Light,2:29
1478443,96943,Cafe Mogador,Middle Eastern,29.88,Weekend,4.0,20,17,2.7,Rainy,Light,23:43
1478195,115519,Blue Ribbon Fried Chicken,American,20.23,Weekday,4.0,20,26,2.2,Clear,Heavy,10:52
1477787,14869,Shake Shack,American,4.80,Weekend,4.0,22,24,1.1,Clear,Light,13:47
1477093,318545,Serafina Fabulous Pizza,Italian,14.84,Weekday,3.0,35,31,4.1,Clear,Light,16:35
1477140,366954,Blue Ribbon Sushi,Japanese,24.25,Weekend,5.0,35,16,4.5,Clear,Light,16:48
1477024,68154,Nobu Next Door,Japanese,12.18,Weekend,5.0,32,23,5.4,Snowy,Moderate,0:19
1478035,178846,Blue Ribbon Fried Chicken,American,10.14,Weekend,4.0,21,17,4.0,Snowy,Heavy,8:09
1477541,196928,Han Dynasty,Chinese,12.13,Weekend,0.0,20,25,1.6,Stormy,Moderate,12:50
1477499,306119,Xi'an Famous Foods,Chinese,14.12,Weekend,4.0,32,19,4.0,Cloudy,Moderate,12:20
1478085,42930,Tony's Di Napoli,Italian,11.30,Weekend,4.0,35,29,2.2,Rainy,Light,6:11
1477374,177078,Lantern Thai Kitchen,Thai,32.93,Weekend,0.0,34,27,3.7,Clear,Light,7:44
1477882,80737,RedFarm Broadway,Chinese,24.20,Weekday,0.0,22,33,2.2,Snowy,Heavy,21:32
1477713,314908,Blue Ribbon Fried Chicken,American,8.44,Weekend,3.0,31,18,1.8,Cloudy,Light,7:39
1477115,87752,Shake Shack,American,24.25,Weekday,5.0,20,27,4.7,Clear,Light,0:54
1476658,127149,P.J. Clarke's,American,31.43,Weekend,4.0,31,23,2.2,Snowy,Light,4:08
1477491,276192,Sushi of Gari Tribeca,Japanese,9.46,Weekend,0.0,22,29,4.2,Stormy,Light,15:54
1477867,138426,Tony's Di Napoli,Italian,15.81,Weekend,5.0,35,30,3.3,Stormy,Moderate,7:37
1478097,252342,Westville Hudson,American,12.18,Weekend,3.0,20,25,1.7,Clear,Moderate,10:11
1478401,112272,The Kati Roll Company,Indian,29.25,Weekend,0.0,30,21,2.7,Cloudy,Moderate,19:43
1477382,69025,Han Dynasty,Chinese,6.84,Weekend,5.0,22,22,3.7,Cloudy,Moderate,0:48
1478414,41409,Nobu Next Door,Japanese,12.66,Weekend,0.0,20,21,2.4,Cloudy,Light,4:23
1477638,113507,Parm,Italian,12.18,Weekend,0.0,32,26,2.4,Cloudy,Moderate,0:55
1477183,127934,Blue Ribbon Fried Chicken,American,33.03,Weekend,5.0,35,25,3.2,Clear,Light,2:10
1477681,225912,12 Chairs,Middle Eastern,16.30,Weekday,4.0,27,26,4.4,Snowy,Moderate,4:47
1477582,297130,Blue Ribbon Sushi,Japanese,12.95,Weekend,0.0,22,23,5.4,Cloudy,Moderate,17:58
1477190,397588,Kanoyama,Japanese,25.27,Weekday,0.0,29,33,4.4,Snowy,Light,23:01
1477043,142356,Blue Ribbon Sushi,Japanese,6.74,Weekend,4.0,22,28,2.2,Snowy,Light,10:24
1477136,120490,Parm,Italian,21.88,Weekend,4.0,23,30,3.6,Cloudy,Light,15:48
1476972,111356,Bhatti Indian Grill,Indian,32.98,Weekday,0.0,32,30,4.3,Clear,Moderate,1:19
1476627,120385,Westville Hudson,American,16.98,Weekend,5.0,34,20,1.7,Cloudy,Light,15:20
1477148,385406,The Meatball Shop,Italian,11.59,Weekday,0.0,21,30,4.4,Rainy,Light,17:14
1478165,54851,RedFarm Hudson,Chinese,12.18,Weekend,0.0,22,27,2.2,Cloudy,Light,10:21
1476622,399332,Philippe Chow,Chinese,24.20,Weekday,5.0,28,30,2.7,Stormy,Moderate,7:49
1477246,39705,Bukhara Grill,Indian,16.54,Weekend,5.0,23,17,3.2,Clear,Light,12:53
1477512,44759,Sushi of Gari Tribeca,Japanese,9.27,Weekend,0.0,20,17,3.1,Cloudy,Moderate,4:08
1477696,54809,RedFarm Broadway,Chinese,24.30,Weekday,5.0,24,31,1.9,Cloudy,Light,2:22
1476578,97079,Donburi-ya,Japanese,12.18,Weekend,0.0,23,23,1.4,Clear,Light,8:30
1477171,229946,Chipotle Mexican Grill $1.99 Delivery,Mexican,12.13,Weekend,3.0,34,25,2.4,Clear,Moderate,14:35
1477960,375098,12 Chairs,Middle Eastern,29.10,Weekend,0.0,22,26,3.4,Clear,Light,23:02
1478260,41991,Blue Ribbon Sushi Bar & Grill,Japanese,12.37,Weekend,0.0,21,16,3.1,Rainy,Heavy,1:38
1476720,91958,Dirty Bird To Go (archived),American,12.13,Weekend,4.0,22,27,4.7,Cloudy,Light,10:37
1476767,83287,Blue Ribbon Sushi Izakaya,Japanese,18.24,Weekend,5.0,32,22,3.0,Clear,Moderate,1:48
1477839,75548,The MasalaWala,Indian,12.13,Weekend,4.0,32,15,2.0,Stormy,Light,0:54
1477462,304707,Han Dynasty,Chinese,12.08,Weekend,5.0,27,29,3.8,Clear,Moderate,16:03
1477120,285774,Blue Ribbon Sushi,Japanese,6.79,Weekday,5.0,21,29,4.2,Clear,Light,10:02
1476858,385350,Blue Ribbon Sushi,Japanese,12.13,Weekend,5.0,26,17,4.3,Stormy,Light,13:49
1476967,129798,TAO,Japanese,29.49,Weekday,0.0,22,32,3.0,Stormy,Light,22:38
1477808,123977,Vezzo Thin Crust Pizza,Italian,13.05,Weekend,5.0,31,27,4.4,Snowy,Light,7:22
1477902,91114,Shake Shack,American,15.77,Weekend,4.0,35,23,3.6,Cloudy,Light,8:08
1477416,123977,Vezzo Thin Crust Pizza,Italian,22.26,Weekday,0.0,22,32,4.3,Clear,Heavy,10:32
1476833,388420,Sushi of Gari 46,Japanese,9.02,Weekend,5.0,32,17,1.7,Clear,Moderate,7:55
1476813,261665,Han Dynasty,Chinese,7.71,Weekend,5.0,22,18,3.0,Cloudy,Light,7:40
1477907,213212,Blue Ribbon Fried Chicken,American,14.65,Weekend,0.0,34,23,1.0,Clear,Heavy,21:16
1477668,160957,Han Dynasty,Chinese,22.31,Weekend,5.0,29,15,2.8,Snowy,Heavy,11:12
1477306,94691,brgr,American,5.72,Weekday,3.0,24,26,1.8,Cloudy,Moderate,0:17
1478257,41877,Cafe Mogador,Middle Eastern,6.69,Weekend,4.0,23,30,1.7,Rainy,Light,11:25
1477662,6987,Hill Country Fried Chicken,Southern,29.78,Weekday,0.0,35,33,2.3,Clear,Light,6:30
1478161,52327,Sushi of Gari,Japanese,16.01,Weekend,0.0,33,19,2.8,Clear,Moderate,20:45
1478225,142574,Sushi of Gari,Japanese,15.96,Weekend,0.0,22,19,1.2,Clear,Heavy,7:17
1476839,107909,Shake Shack,American,14.07,Weekend,0.0,33,21,3.5,Clear,Moderate,10:14
1477847,106478,Blue Ribbon Sushi,Japanese,24.25,Weekday,4.0,22,29,1.9,Cloudy,Moderate,11:37
1476718,35643,Vanessa's Dumpling House,Chinese,14.84,Weekend,5.0,31,24,2.2,Clear,Light,8:03
1478429,355090,Shake Shack,American,22.85,Weekend,5.0,24,23,4.2,Clear,Heavy,18:58
1476885,133349,Vanessa's Dumplings,Chinese,20.23,Weekend,5.0,33,17,3.8,Cloudy,Light,3:33
1478230,97346,RedFarm Hudson,Chinese,14.60,Weekend,3.0,30,28,1.9,Cloudy,Light,20:04
1478162,241080,TAO,Japanese,15.52,Weekend,4.0,32,27,2.8,Clear,Light,5:41
1477645,343554,Blue Ribbon Fried Chicken,American,8.98,Weekend,3.0,26,27,2.9,Cloudy,Moderate,14:23
1477583,370096,Melt Shop,American,19.40,Weekend,4.0,30,25,2.9,Cloudy,Light,21:52
1477214,98319,Five Guys Burgers and Fries,American,13.00,Weekday,5.0,30,27,3.0,Rainy,Moderate,20:07
1477529,377260,The Smile,American,5.82,Weekend,3.0,22,25,1.7,Clear,Moderate,3:06
1477648,110792,Blue Ribbon Sushi,Japanese,16.06,Weekend,0.0,24,21,4.6,Clear,Light,10:54
1476874,60901,RedFarm Hudson,Chinese,5.82,Weekend,5.0,22,22,1.6,Clear,Light,9:12
1477097,132906,Sushi of Gari 46,Japanese,13.05,Weekday,0.0,28,30,4.2,Snowy,Light,1:12
1477974,41907,Parm,Italian,9.22,Weekend,4.0,31,25,5.4,Rainy,Moderate,17:36
1478036,186976,Burger Joint,American,8.35,Weekend,4.0,28,17,1.0,Clear,Light,13:53
1478371,258275,Cafe Habana,Mexican,25.17,Weekend,0.0,27,26,1.3,Clear,Light,15:37
1476730,344577,Chipotle Mexican Grill $1.99 Delivery,Mexican,29.05,Weekend,4.0,22,21,4.5,Clear,Light,23:55
1476768,72757,Jack's Wife Freda,Mediterranean,8.49,Weekend,0.0,23,18,4.7,Clear,Moderate,5:54
1476786,103852,Blue Ribbon Sushi,Japanese,6.74,Weekend,5.0,22,29,4.5,Clear,Heavy,8:57
1478242,372276,Pinto Nouveau Thai Bistro,Thai,24.20,Weekend,5.0,29,15,1.9,Stormy,Light,1:23
1477773,72726,Shake Shack,American,12.18,Weekend,5.0,32,24,2.0,Cloudy,Light,9:49
1477063,317446,The Meatball Shop,Italian,19.40,Weekend,5.0,28,30,2.1,Cloudy,Light,6:34
1477419,186454,Shake Shack,American,14.07,Weekend,5.0,34,17,3.2,Stormy,Moderate,12:42
1476864,381020,RedFarm Broadway,Chinese,31.86,Weekend,4.0,25,19,2.6,Clear,Light,15:34
1476791,390484,RedFarm Broadway,Chinese,12.56,Weekday,4.0,35,33,2.2,Rainy,Light,0:54
1477054,351799,Sushi of Gari Tribeca,Japanese,14.07,Weekend,5.0,34,29,3.8,Cloudy,Heavy,14:39
1478184,232359,The Meatball Shop,American,5.82,Weekend,5.0,30,30,2.4,Clear,Heavy,0:04
1476851,361220,Carmine's,Italian,19.98,Weekday,5.0,34,30,2.9,Cloudy,Heavy,8:16
1476597,373059,Shake Shack,American,14.07,Weekend,0.0,31,25,2.3,Clear,Moderate,2:13
1477241,42828,Jack's Wife Freda,Mediterranean,14.12,Weekday,5.0,25,25,4.8,Clear,Heavy,21:33
1477282,241719,Sushi of Gari Tribeca,Japanese,12.42,Weekend,4.0,23,20,1.1,Stormy,Moderate,13:07
1477874,41168,Parm,Italian,12.13,Weekend,0.0,25,29,2.2,Clear,Light,18:28
1476852,369809,Five Guys Burgers and Fries,American,19.45,Weekday,3.0,28,28,4.9,Snowy,Light,4:53
1476958,41638,Blue Ribbon Fried Chicken,American,12.18,Weekend,4.0,26,29,3.3,Clear,Heavy,15:28
1477226,361728,The Meatball Shop,Italian,6.69,Weekend,0.0,25,18,2.9,Clear,Moderate,3:25
1477327,328731,Nobu Next Door,Japanese,13.97,Weekday,0.0,27,24,3.5,Cloudy,Light,9:19
1476905,360844,Blue Ribbon Sushi Bar & Grill,Japanese,5.72,Weekday,5.0,32,26,2.9,Stormy,Light,2:21
1478433,94700,Haandi,Indian,13.10,Weekend,0.0,31,30,4.2,Rainy,Light,7:19
1476666,205241,Shake Shack,American,6.07,Weekday,4.0,23,27,1.5,Clear,Heavy,8:02
1476552,334758,Melt Shop,American,12.56,Weekend,4.0,25,23,1.4,Rainy,Light,11:22
1477137,157578,P.J. Clarke's,American,14.07,Weekday,5.0,33,26,1.9,Snowy,Light,16:31
1477440,127934,Blue Ribbon Fried Chicken,American,12.52,Weekday,4.0,24,31,4.1,Clear,Moderate,0:39
1477545,144352,Shake Shack,American,21.93,Weekday,0.0,21,33,3.9,Clear,Light,12:04
1478215,92726,Sarabeth's East,American,25.27,Weekend,4.0,23,19,4.5,Cloudy,Light,16:52
1478301,184325,Asuka Sushi,Japanese,22.75,Weekday,5.0,25,32,1.3,Rainy,Moderate,17:57
1477294,39334,The Meatball Shop,American,12.18,Weekend,5.0,22,26,3.2,Clear,Heavy,8:11
1477235,115841,Rubirosa,Italian,15.38,Weekday,0.0,30,31,1.9,Stormy,Light,6:59
1478012,114919,Yama Japanese Restaurant,Japanese,12.66,Weekend,0.0,25,26,4.4,Cloudy,Moderate,17:33
1477005,87006,Nobu Next Door,Japanese,25.17,Weekend,0.0,21,16,5.3,Clear,Light,1:10
1476600,141912,P.J. Clarke's,American,24.25,Weekend,0.0,24,15,3.2,Stormy,Light,2:06
1478270,303548,Shake Shack,American,14.02,Weekend,4.0,20,21,3.0,Cloudy,Moderate,15:54
1477299,60039,ilili Restaurant,Middle Eastern,31.33,Weekday,4.0,29,27,3.9,Rainy,Light,19:39
1477388,396432,Blue Ribbon Sushi Izakaya,Japanese,9.70,Weekend,0.0,25,15,4.4,Clear,Light,6:08
1477221,125510,Blue Ribbon Sushi Izakaya,Japanese,33.03,Weekend,3.0,34,23,5.1,Rainy,Heavy,9:39
1476691,68775,Sushi of Gari Tribeca,Japanese,24.20,Weekend,0.0,22,21,5.1,Clear,Moderate,21:56
1476838,51356,Burger Joint,American,16.15,Weekend,0.0,31,15,1.2,Clear,Light,16:51
1477913,92096,Aurora,Italian,21.93,Weekend,0.0,31,18,1.8,Clear,Heavy,0:34
1477453,83287,Shake Shack,American,9.41,Weekend,5.0,22,20,1.1,Clear,Moderate,7:56
1477946,81152,Hill Country Fried Chicken,Southern,14.12,Weekend,5.0,25,15,4.1,Cloudy,Moderate,18:40
1477395,56219,Parm,Italian,14.55,Weekday,5.0,30,32,2.4,Cloudy,Heavy,1:15
1478404,97991,Blue Ribbon Sushi Bar & Grill,Japanese,33.03,Weekend,5.0,28,15,1.7,Snowy,Moderate,17:07
1476567,122609,Blue Ribbon Sushi,Japanese,13.00,Weekend,5.0,34,15,3.2,Stormy,Heavy,1:40
